Country,Income Group,Subagency,Category,Subcategory,Implementing Partner,Sector,Subsector,Project Name,"Project Name - Local Language
(if applicable)",Project Number,Start Date,End Date,Transaction Type,Fiscal Year,Current Amount,Constant Amount,Aid Type,Description,USG Sector,Reported Results,Key Words/Metatags,Factsheet,Reports,Regional Info,Country Info,J2SR Roadmap,CDCS,118/119,Write-Ups,Photos,Videos,Social Media,Implementing Partner Page,Project Page or Associated Sites/Products
Guatemala,Lower Middle Income Country,Bureau for Latin America and Caribbean,Universities and Research Institutes,Universities and Research Institutes - United States,RTI International,General Environmental Protection,Biosphere protection,Low Emission Development Strategy in Guatemala (LEDS),,AID-520-C-14-00003,6/27/2014,7/10/2019,Obligations,2018,"$1,380,698.00 ","$1,364,742.00 ",Project,"With participation from more than 300 representatives in the public and private sectors, academia, indigenous organizations, cooperatives and organized groups, RTI worked with the Government of Guatemala to formulate the country’s first LEDS. In Guatemala, the largest sources of GHG emissions in the country are change in land use due to forest clearing, the growth of unsustainable crops, natural disasters, and the use of fossil fuels. The strategy establishes the path for countries like Guatemala to fulfill their commitment to reduce GHG emissions. Under the project, RTI worked to help build the institutional capacity of Guatemalan government agencies. Through these efforts, the effects of climate change will be reduced and GHG emissions mitigated. The project’s intermediate results were (1) Governance and Technical Capacity Strengthened to Support LEDS - This approach will help ensure that the LEDS is stakeholder led and that Guatemala develops the long-term capacity to grow on a low carbon trajectory; (2) LEDS Implementation Capacity Strengthened - includes pilots and demonstrations with innovative climate finance options that will enable Guatemala to translate policy/strategy into action; and (3) Social and Behavioral Change Capacity Strengthened to Support Low Emissions - influence the individual behavior and social change needed to effect wide-scale commitment to LEDS governance and implementation.",Clean Productive Environment,"- Leveraged $1,187,557 from Guatemala’s private sector.
- Gave assistance to 26 businesses on LEDS planning and implementation, corporate GHG inventory development, and climate change.
- Carried out four training programs with business associations on corporate GHG inventories and business-level LEDS implementation, with over 164 staff trained, and developed or strengthened GHG inventories in the sugarcane, banana, palm oil, and coffee sectors.
- In 2018, seven private sector counterparts and one municipal government highlighted their LEDS and climate change activities in the Guatemala Productiva supplement in Nuestro Diario, one of Guatemala’s largest newspapers with 250,000 daily copies, reaching an audience of more than 750,000 readers.
- Developed a national strategy to reduce emissions 11% by 2030.","conservation, private sector engagement, clean energy, vulnerable population, climate change, innovation, self-reliance, livelihoods, farming, governance",,"Annual Report (2015): https://pdf.usaid.gov/pdf_docs/PA00TJQJ.pdf,

National LEDS Strategy: http://www.climatestrategies.us/library/library/view/1224,",Latin America and the Caribbean,https://www.usaid.gov/guatemala,https://selfreliance.usaid.gov/country/guatemala,https://www.usaid.gov/documents/1862/usaid-guatemala-cdcs,,"Lessons learned from climate action planning (RTI): https://www.rti.org/insights/usaid-guatemala-leds-project-private-sector-engagement,
Adapting international methodologies to local contexts: https://www.rti.org/insights/adapting-international-methodologies-local-contexts-successful-policy-planning-and-design,
Creating a shared vision for self-reliance (ClimateLinks): https://www.climatelinks.org/blog/creating-shared-vision-guatemalas-path-self-reliance,
LEDS Experience (WRI): https://www.wri.org/climate/expert-perspective/long-term-low-emission-development-strategy-leds-guatemalan-experience,
Interview with Jose Raul Furlan Castaneda: https://medium.com/@RTI_INTL_DEV/the-sustainable-development-of-guatemala-an-interview-with-jose-raul-furlan-castaneda-46cb22c82119,
CCS and Guatemala create a new private-sector driven plan: http://www.climatestrategies.us/articles/articles/view/160,",,"LEDS Guatemala: https://www.youtube.com/watch?v=pUoY499Uqno,",,"RTI: https://www.rti.org/,

Project page on IP site: https://www.rti.org/impact/reducing-greenhouse-gas-emissions-guatemala,",
Haiti,Western Hemisphere,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,AECOM Technology Corporation,Energy,Energy policy and administrative management,Architect & Engineering Services to Design and Manage Multisectorial Infrastructure Portfolio in Haiti (USAID/Haiti Infrastructure Program (HIP)),,72052118F00004,10/1/2015,2/27/2023,Obligations,2019,$1.00 ,$1.00 ,Project,"Since the earthquake in Haiti in 2010 and Hurricane Matthew in 2016, AECOM has been working with USAID and the Haitian government to rebuild, first under the Haiti Health Infrastructure Program (HHIP) in 2016, and now again under the Haiti Infrastructure Program (HIP). HIP is an incrementally funded program, with a $22.82M ceiling, that provides quality assurance technical services to assist USAID in designing and managing the multisectoral infrastructure portfolio in Haiti. WI-HER, LLC (Women Influencing Health, Education and Rule of Law) is a woman-owned small business and international consulting firm based in the Washington D.C. area. WI-HER’s role on HIP is to provide technical assistance that will help AECOM and USAID best support the stability and prosperity of the infrastructure sector and facilitate advancement on the Journey to Self-Reliance. Specifically, WI-HER’s role is to explore gaps and opportunities in improving education, strengthening the capacity of the local companies and firms within the infrastructure community, supporting reforms and oversight mechanisms in the government, and targeting USAID’s investments toward the highest impact interventions.",Infrastructure,,"water, self-reliance",,"Infrastructure sector assessment in Haiti: https://pdf.usaid.gov/pdf_docs/PA00TT6Z.pdf,",Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,,,,,"AECOM: https://aecom.com/,",
Haiti,Low Income Country,Bureau for Latin America and Caribbean,Multilateral,Multilateral - Other,"Organisation of American States,

Pan-American Development Fund",General Environmental Protection,Environmental policy and administrative management,Small Grants Facility (Reforestation Grant Fund),,72052118IO00002,4/15/2018,4/15/2023,Obligations,2019,"$1,155,000.00 ","$1,132,020.00 ",Project,"The SGF aims to provide sub-grants to local organizations at the national level to sustainably build their capacity to achieve key development goals in specific areas of the program such as natural resource management, economic growth, basic education, community development, disaster preparedness, civic participation and social inclusion, subject to the availability of funds for each of the program areas. SGF is a 5-year project of the OAS, funded by USAID and implemented by PADF. The Small Grants Facility (Reforestation Grant Fund) is a reforestation program will work directly with small community -based organizations, local nurseries, and enterprises to implement a market-based approach to promote the planting of trees, limit deforestation, and improve the environment. This program was launched in April 2018.",Clean Productive Environment,,"conservation, deforestation, private sector engagement",,,Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,"Agreement signed (PADF): https://www.padf.org/news/haiti-partnership-with-ayiti-community-trust-and-padf-to-strengthen-haitian-environment-civic-participation-and-entrepreneurship,",,,,"OAS: http://www.oas.org/,

PADF: https://www.padf.org/,",
Haiti,Low Income Country,Bureau for Latin America and Caribbean,NGO,NGO - United States,Global Communities,General Environmental Protection,Bio-diversity,Konbit Ak Tet Ansanm (KATA),,AID-521-A-00-07-00001,11/3/2006,10/31/2011,Obligations,2018,($306.00),($407.00),Project,"In Haiti, CHF International is undertaking the KATA program. KATA, which stands for the Creole “Konbit Ak Tet Ansanm”, the principle of working together to accomplish a common goal, is a program designed to create long and short term employment for the people of Haiti, a country with an unemployment rate estimated at around 60%. CHF International does this through community involvement in rehabilitation of infrastructure projects and through helping existing industries to increase their capacity, efficiency and reach new markets. After the disastrous tropical storm season of 2008, CHF is also partnering with the community in order to reduce the risks of flooding, destruction and loss of life caused by hurricanes and other adverse weather. This was a four=year, $104 million program that ran from 2006-2011. A significant aspect of the programs includes work with the private sector in Haiti, an essential aspect of developing long term sustainable employment.",Natural Resources and Biodiversity,"- 169,038 jobs created (short and long term jobs) 
- increased access to clean drinking water for 48,000 people
- 79 kilometers of transportation infrastructure constructed or repaired 
- 6,027 new micro-enterprises established as a result of training programs 
- 19,166 linear meters of irrigation canals rehabilitated or constructed
- 3,175,796 shrubs and trees planted for reforestation 
- $7.8 million cost share leveraged by private, public sector and community partners","deforestation, water, livelihoods, self-reliance, urban, private sector engagement",,"Final Report: https://www.globalcommunities.org/publications/2012-haiti-kata-publication.pdf,
Value chain approach assessment in KATA projects: https://www.enterprise-development.org/wp-content/uploads/mR-93.pdf,",Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,"Garment facility to train workers (Devex): https://www.devex.com/news/usaid-to-train-haitian-garment-workers-in-new-center-69071,
Garment training center (USAID): https://2012-2017.usaid.gov/news-information/press-releases/new-usaid-funded-haiti-apparel-center-provide-training-thousands,
Apparrel center (Metropole Haiti) (french): http://metropolehaiti.com/metropole/full_une_fr.php?id=18121,
Road building (GC): https://www.globalcommunities.org/node/33795,
Heavy machinery training (GC): https://www.globalcommunities.org/node/33968,
Hurricaine assistance (GC): https://www.globalcommunities.org/node/34549,",,,,"Global Communities: https://www.globalcommunities.org/,

Project page on IP site: https://www.globalcommunities.org/node/37085,",
Haiti,Low Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Chemonics International, Inc.",General Environmental Protection,Environmental policy and administrative management,Haiti Reforestation Project,Projet de Reboisement,AID-521-A-17-00011,9/1/2017,8/31/2022,Obligations,2019,"$14,818,699.00 ","$13,045,183.00 ",Project,"The USAID Reforestation Project is a 5-year project that aims to increase tree cover in Northern Haiti in line with government of Haiti priorities to restore environmental services and support domestic and international efforts to improve food security and resilience. The Project integrates market-driven income-generating activities as incentives to achieve its goals and its four component results: (1) Threat of deforestation reduced; (2) Resilience to economic and natural shocks improved; (3) Tree cover in targeted areas increased; and (4) Environmental governance and coordination improved. The Project has selected five priority watersheds to focus on: Haut du Cap, Grande Rivière du Nord, Trou du Nord, Marion, and Jassa/Lamatry. These watersheds provide the best opportunities to achieve Project objectives and expected results to restore the provision of environmental services in targeted forest areas in support of food security, and complement the relevant government of Haiti institutions, local authorities, decision-makers, and target communities to initiate and maintain a path towards resilience.",Clean Productive Environment,"- In FY18, over 100 local government officials were trained on the forest resource management, water resources protection and management, and animal husbandry laws 
- In FY18, the Project established its first nursery for the production of 55,000 tree seedlings","conservation, deforestation, private sector engagement, livelihoods, climate change, women, gender, REDD+, innovation, self-reliance, conservation enterprise, water, farming, NRM, natural resource management, governance","Factsheet - Reforestation in Haiti (2020): https://www.usaid.gov/sites/default/files/documents/1862/USAID_Haiti_Reforestation_Fact_Sheet_-_January_2020.pdf,","Annual Report (2018): https://pdf.usaid.gov/pdf_docs/PA00WBJC.pdf,",Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,"Project launch (Haiti Libre) (french): https://www.haitilibre.com/article-23217-haiti-usa-important-projet-de-reboisement-dans-les-departements-du-nord-et-du-nord-est.html,
Project launch (US Embassy): https://ht.usembassy.gov/pr-1112018/,
Project launch (Chemonics): https://chemonics.com/news/addressing-environmental-degradation-in-haiti/,
Reforestation - more than just planting trees (Chemonics): https://chemonics.com/blog/reforestation-more-than-just-planting-trees/,",,,,"Chemonics: https://www.chemonics.com/,

Project page on IP site: https://www.chemonics.com/projects/restoring-forests-northern-haiti/,

Project page on sub-IP site: https://ncbaclusa.coop/project/haiti-usaid-reforestation-project/,",
Haiti,Low Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Development Alternatives, Inc.",General Environmental Protection,Bio-diversity,Feed the Future North (AVANSE),,AID-521-C-13-00006,4/1/2013,3/31/2020,Obligations,2017,"$3,172,552.00 ","$3,135,037.00 ",Project,"To help Haitian farmers address a historical lack of access and improved techniques, the U.S. Agency for International Development (USAID), in collaboration with the Haitian Ministry of Agriculture, launched the AVANSE program to catalyze inclusive, sustainable economic growth in a potentially highly productive agricultural area in Haiti. AVANSE was the flagship Feed the Future program in the region, and partnered with smallholder farmers to build resilience to extreme weather events, increase agricultural productivity, and improve livelihood opportunities. AVANSE worked with farmers and the private sector to address key constraints within production and value chains, from improving watershed stability and irrigation infrastructure, to increasing direct access to produce buyers. During the life of the project, AVANSE made significant contributions to transformative, positive change in the agriculture sector in the Northern Corridor of Haiti. Not only did average farmers’ yields and income more than double, but 32 improved technologies were introduced and used by more than 50,000 farmers, and more than 30 small, medium, and large agribusinesses were assisted and strengthened.",Natural Resources and Biodiversity,"- Provided equipment subsidies and training on improved plantain agricultural practices applied on 4,774 hectares, which helped 6,221 plantain farmers triple their yields.
- Facilitated 700% rise in export sales of cacao.
- Increased annual plantain yields from a baseline value of 6 metric tons (MT) in 2013 to 18 MT in 2019. Single-crop rice yields increased from 2.5 MT in 2013 to 6 MT in 2018. Annual cacao yields increased from 319 kg per hectare in 2013 to 455 in 2019.
- Distributed more than 6 million trees and crop plants
- Assisted 1,207 formerly unemployed or underemployed young people and 22 female-led agribusinesses to generate income from their agriculture activities.","private sector engagement, livelihoods, gender, women, vulnerable population, self-reliance, water, farming, NRM, natural resource management",,"Midterm performance evaluation: https://pdf.usaid.gov/pdf_docs/PA00N69Z.pdf,
OIG report: https://oig.usaid.gov/sites/default/files/2018-06/1-521-16-001-p.pdf,",Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,"Oxfam project assessment: https://www.oxfamamerica.org/explore/research-publications/usaids-avanse-project-in-haiti/,
PEA and AVANSE: https://www.marketlinks.org/post/political-economy-analysis-sheds-light-farmer-behavior-northern-haiti,","Distribution of cacao bean drying beds: https://zh-cn.facebook.com/DAIGlobal/photos/pcb.10153577652040797/10153577651385797/?type=3&theater, 
Haiti FtF West: https://www.flickr.com/photos/121302193@N07/albums/72157642869141363,","Video embedded on project page: https://www.dai.com/our-work/projects/haiti-appui-la-valorisation-du-potentiel-agricole-du-nord-la-securite-economique,",,"DAI: https://www.dai.com/,

Project page on IP site: https://www.dai.com/our-work/projects/haiti-appui-la-valorisation-du-potentiel-agricole-du-nord-la-securite-economique,",
Haiti,,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,National Rural Electric Cooperative Association,Energy,Infrastructure,Energy policy and administrative management,,AID-521-C-13-00007,5/2/2013,1/31/2020,Obligations,2019,"$750,000.00 ","$735,078.00 ",Project,"This contract will establish and operate the electric utility in Caracol, Haiti under the Pilot Project for Sustainable Electricity Distribution (PPSELD). For the past year, NRECA staff and volunteers have been focused on the CCEP to construct a distribution system to the town of Caracol and surrounding communities; PPSELD will build upon this success by operating the power plant from which CCEP derives its power and expanding the CCEP network to benefit additional communities close to Caracol. PPSELD is a three-year undertaking to establish a self-sustaining generation-distribution utility that will expand service from the CCEP customer base to include Limonade, Terrier Rouge, and Trou du Nord that are in close proximity to Caracol. In future years, PPSELD may expand service to additional communities if USAID and the Government of Haiti provide approval. The project is an incredible opportunity for both NRECA International and local counterparts to create a true example of a successful electric utility in Haiti.",Infrastructure,,"self-reliance, clean energy, urban",,"OIG Audit: https://oig.usaid.gov/sites/default/files/2018-11/9-521-19-001-P.pdf,
",Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,"Project extension (NRECA): https://www.electric.coop/nreca-international-to-extend-operation-of-haitis-pilot-power-project/,
Project brings 24/7 power to North (Haiti Libre) (french): https://www.haitilibre.com/article-9015-haiti-social-$24mm-de-l-usaid-pour-de-l-electricite-24-24-dans-le-nord.html,
Inaugural meeting and board election (ICA): https://www.ica.coop/en/media/news/haiti-electric-cooperative-holds-inaugural-meeting-and-board-election,
Haiti plans O&M PPP for power plant (IJ Global): https://ijglobal.com/articles/106607/haiti-plans-o-and-m-ppp-for-caracol-power-plant,","Residents watch a movie thanks to power plant service: https://www.flickr.com/photos/usaid_images/10874172646/,",,,"NRECA: http://www.nrecainternational.coop/,

Project page on IP site: http://www.nrecainternational.coop/where-we-work/haiti/,",
Haiti,Low Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,U.S. Government - Department of Agriculture,General Environmental Protection,Bio-diversity,Participating Agency Service Agreement (PASA) between USAID/Haiti and the US Forest Service for Environmental Compliance and Natural Resources Support,,AID-521-P-17-00001,5/23/2017,5/21/2020,Obligations,2017,"$440,300.00 ","$445,460.00 ",Project,"The USFS program in Haiti collaborates with USAID on activities related to NRM and with USAID/Office of Foreign Disaster Assistance on activities related to Disaster Management. For the natural resource management stream of funding, USFS works to accomplish the following objectives: technical assistance related to Reg 216 compliance and natural resources management; assessments and studies to support improved natural resources management; training on Regulation 216 for USAID/Haiti and implementing partner staff; and environmental audits for key Mission programs. Short- and long-term technical assistance has been critical to helping the Mission review and strengthen numerous environmental documents and to assist the Mission to prepare key sections of procurement packages. Well-prepared environmental compliance procedures and documentation are integral for planning, decision-making, procurement, and implementation. The environmental review process is an up-front planning tool that provides a detailed environmental, biological, economic, and social analysis of a project’s proposed actions and alternatives to make an informed decision on the selection of sustainable actions to implement. The environmental review process is increasingly important and helpful as the effects of a changing climate and weather extremes cause greater impacts on infrastructure, livelihoods (e.g. agriculture and fisheries), biodiversity, health, and the environment.",Natural Resources and Biodiversity,,"conservation, NRM, natural resource management",,,Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,,,,,"USFS: https://www.fs.usda.gov/,

USFS country-specific programs - includes Haiti: https://www.fs.usda.gov/about-agency/international-programs/where-we-work/latin-america-caribbean-canada ",
Haiti,Low Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Chemonics International, Inc.",General Environmental Protection,Bio-diversity,Chanje Lavi Plantè,,AID-OAA-C-15-00065,5/11/2015,5/10/2018,Obligations,2017,"$1,614,080.00 ","$1,634,655.00 ",Project,"The purpose of the three-year, Haiti Chanje Lavi Plantè project was to strengthen the sustainability of activities begun under WINNER. Haiti CLP strove to increase agricultural incomes, transform the agriculture sector, and improve the nutritional status of 87,748 households in two primary corridors, the Cul-de-Sac and the Matheux. Concurrent to increasing farmer incomes and agricultural exports, CLP worked closely with Haitian organizations to build their administrative and technical capacity to receive certification for direct funding from USAID at the end of the project. Eligibility for a transition award with USAID demonstrates these organizations’ ability to manage their finances, generate income, and function on their own. With these goals in mind, the project adhered to four major guiding principles to generate large-scale impact and, ultimately, to decrease the culture of dependency: (1) Ensure the ongoing transfer of modern technology to farmers and provide proximity technical support and extension services in close collaboration with the government of Haiti, (2) Improve irrigation water availability and management, given the increasing shortage of rainfall and other weather-related shocks, (3) Improve access to affordable credit and good quality inputs, and (4) Stimulate private investment in the agriculture sector.",Natural Resources and Biodiversity,"- 950 individuals trained to be ""master farmers""
- 2,283,492 trees planted
- 6 PPPs formed, resulting in $4,927,340 in investment
- 25 women in a leadership position in their company as a result of project assistance
- 87.748 households directly benefitting from USG interventions
- 174 private enterprises or associations that received improved technoligies or practices","private sector engagement, livelihoods, gender, women, innovation, self-reliance, water, farming, NRM, natural resource management, governance",CGIAR/FAO Info Note: http://www.fao.org/3/a-i6530e.pdf ,"Final Report (2018): https://pdf.usaid.gov/pdf_docs/PA00T85T.pdf,
",Latin America and the Caribbean,https://www.usaid.gov/haiti,https://selfreliance.usaid.gov/country/haiti,,,"Three million trees in Haiti - Chemonics Impact Story: https://www.chemonics.com/impact-story/expanding-access-water-haiti-2/,

Expanding access to water in Haiti - Chemonics Impact Story: https://www.chemonics.com/impact-story/expanding-access-water-haiti/,

How Haiti is Becoming More Resilient to Extreme Weather - blog: https://farmingfirst.org/2017/06/how-haiti-is-becoming-more-resilient-to-extreme-weather/,",Facebook photos: https://www.facebook.com/pg/feedthefuturehaiti/photos/?ref=page_internal,"Youtube Channel: https://www.youtube.com/channel/UCCoB83R67ufGAuHR1Hbb-ow,","Facebook: https://www.facebook.com/feedthefuturehaiti/,
","Chemonics: https://www.chemonics.com/,

Project page on IP site: https://www.chemonics.com/projects/changing-lives-haiti-agriculture/,",
Honduras,Lower Middle Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,"Creative Associates International

INVEST Honduras",General Environmental Protection,Biosphere protection,USAID Funding to the Alliance for the Dry Corridor,Alianza para el Corredor Seco,522-IL-522-0502-004,,,Obligations,2017,"$1,583,931.00 ","$1,599,101.00 ",Project,"The five-year Honduras Livelihoods and Food and Nutrition Security in the Dry Corridor (ACS-GAFSP) project aims to enhance human capital and productive capacity and to diversify livelihoods and build resilience of 6,000 poor and extreme poor families in 12 municipalities in the eastern Dry Corridor departments of Choluteca and El Paraíso. Creative Associates International is implementing the project in partnership with INVEST-Honduras. The project is funded by the Global Agriculture and Food Security Program through the World Bank. It is part of the larger Alliance for the Dry Corridor, which aims to lift 50,000 families out of extreme poverty and reduce under-nutrition by 20 percent in target communities. A major focus of the project centers on food production and income generation, seeks to increase families’ income and access to quality, nutritious foods. ACS-GASFP also includes water, sanitation and health interventions in selected households whose families experience extreme poverty conditions.",Clean Productive Environment,"- Incomes for at least 22,787 families were nearly doubled from an average of $0.62 to $1.21 per day per person (increasing) yearly household income from $1,224 to $2,429.
- Acute malnutrition in children under two was reduced by 56% in 230 communities.
- 5,000 new families with access to irrigation.
- Installed 1050 solar coffee driers, bringing prices from the dried beans that are 15 percent higher, resulting in increased profits of $2 million for small coffee farmers.
- 5,000 energy efficient stoves were installed, saving an estimated 240,000 trees and $1.7 million in the cost of fuel wood.
- $15.9 million in loans made to more than 13,000 farmers.","water, farming, livelihoods, private sector engagement, self-reliance","Honduran Embassy Factsheet: https://hn.usembassy.gov/fact-sheet-dry-corridor-alliance-investments-results/,
","OIG Financial Audit: https://oig.usaid.gov/node/3586,

",Latin America and the Caribbean,https://www.usaid.gov/honduras,https://selfreliance.usaid.gov/country/honduras,https://www.usaid.gov/honduras/cdcs,,"Bulletein - June 2018 (US Embassy in Honduras): http://www.chfhonduras.org/wp-content/uploads/2019/02/boletin-estadistico-mensual-junio-2018-Microcuencas.pdf,
Fostering resilience for farmers and famillies (Creative Associates): https://specialreports.creativeassociatesinternational.com/lac/honduras-fostering-resilience-for-farmers-and-families/,
",,,,"Creative associates: https://www.creativeassociatesinternational.com/projects/honduras-dry-corridor-alliance/,

INVEST Honduras: http://www.investhonduras.hn/acs-usaid/,",
Honduras,Lower Middle Income Country,Bureau for Latin America and Caribbean,Government,Government - United States,U.S. Government - U.S. Agency for International Development,General Environmental Protection,Bio-diversity,Agreement with Government of Honduras,,522-IL-522-0502-007,,12/30/2020,Obligations,2018,"$35,554.00 ","$35,310.00 ",Project,Agreement with Government of Honduras,Clean Productive Environment,,,,,Latin America and the Caribbean,https://www.usaid.gov/honduras,https://selfreliance.usaid.gov/country/honduras,https://www.usaid.gov/honduras/cdcs,,,,,,,
Honduras,Lower Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Development Alternatives, Inc.",General Environmental Protection,Bio-diversity,"Protected Areas, Tourism, and Climate Change (ProParque) Program",,AID-522-C-11-00004,9/15/2011,9/14/2016,Obligations,2018,"($345,482.00)","($378,235.00)",Project,"The USAID ProParque team helped Honduras develop sound management of its natural resources in a way that complements the country’s economic and social development. The project worked with the Government of Honduras to strengthen the nation’s protected area management system, improve biodiversity and natural resource management, and facilitate rural enterprise growth, climate change adaptation, disaster risk reduction, land tenure, and clean energy development. The overarching goal was to improve Honduran biodiversity conservation, create local jobs, and strengthen national capacity for mitigating and adapting to global climate change. Honduras and its Bay Islands have rich natural resources—stunning coral reefs, mangroves, rainforests, cloud forests, mountain ranges, and an abundance of endemic plant, and animal species. ProParque worked side-by-side with the government, private sector, and civil society to protect these resources and helped leverage their natural and economic value for the benefit of the country and people who live within those sustainable and productive landscapes. ProParque and its partners—The Nature Conservancy, CARE Honduras, and Zamorano University—collaborated with numerous associates, including the Ministry of Natural Resources and Environment; Honduran Institute of Tourism; and Institute of Forest Conservation, Wildlife, and Protected Areas, among others.",Natural Resources and Biodiversity,"- From 2011–2016, ProParque generated $13.3 million in sales for micro, small, and medium-sized enterprises (MSMEs), creating more than 5,100 new jobs.
- Trained approximately 4,000 members of local and municipal emergency committees in disaster risk reduction and response.
- Over 4,400 producers and MSMEs received technical assistance in green certifications, new technologies, and access to new markets.
- Trained 111 micro entrepreneurs on improving rural access to clean and renewable energy","conservation, deforestation, conservation crime, private sector engagement, livelihoods, clean energy, illegal logging, illegal fishing, fisheries, gender, women, vulnerable population, climate change, REDD+, innovation, self-reliance, conservation enterprise, water, farming, NRM, natural resource management, governance",,"Performance evaluation (2016): https://pdf.usaid.gov/pdf_docs/PA00MJCM.pdf,
Annual Report (FY12): https://www.land-links.org/document/proparque-annual-report-year-1/,
Annual Report (FY13): https://www.land-links.org/document/proparque-annual-report-year-2/,
Annual Report (FY14): https://www.land-links.org/document/proparque-annual-report-year-3/,
Annual Report (FY15): https://www.land-links.org/document/proparque-annual-report-year-4/,
PMP: https://www.land-links.org/document/proparque-performance-monitoring-plan/,
",Latin America and the Caribbean,https://www.usaid.gov/honduras,https://selfreliance.usaid.gov/country/honduras,https://www.usaid.gov/honduras/cdcs,,,"ProParque launch: https://www.flickr.com/photos/daiglobal/albums/72157630066284104,","Embedded videos on IP site: https://www.dai.com/our-work/projects/honduras-ProParque-GEMA,

YouTube channel: https://www.youtube.com/channel/UCbw8-V0fw1N_BFq7eftmFDA,","Twitter: https://twitter.com/usaidproparque?lang=en,","DAI: https://www.dai.com/,

Project site on IP page: https://www.dai.com/our-work/projects/honduras-ProParque-GEMA,

Land Links site: https://www.land-links.org/project/proparque-honduras/,",
Honduras,Lower Middle Income Country,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Fintrac, Inc.",General Environmental Protection,Biosphere protection,MERCADO,,AID-522-C-15-00001,12/16/2014,12/16/2019,Obligations,2017,"$500,000.00 ","$510,830.00 ",Project,"ACCESS to Markets was a five-year Feed the Future Activity focused on three departments in western Honduras characterized by some of the highest levels of poverty and malnutrition in Honduras. The Activity had high-level indicators and targets related to increasing per capita income, attaining female participation in increased access to productive economic resources, and reducing the prevalence of stunted and underweight children. The achievement of these goals contributes directly to USAID’s DO2: “Extreme poverty sustainably reduced for vulnerable populations in Western Honduras” and to the Government of Honduras 2011 Country Investment Plan goal of lifting 75,000 households out of poverty. ACCESS to Markets established market-driven production programs that matched small suppliers to local, regional, and international buyers, with a focus on higher-value and value-added crops including vegetables, root crops, fruit, coffee, animal production, and off-farm businesses. Under the whole-farm approach, ACCESS to Markets promoted technologies to increase productivity and add value to traditional crops while also emphasizing crop and income diversification.",Clean Productive Environment,"- Increased agriculture sector growth and improved nutrition for more than 18,000 client households in Honduras' northern dry corridor. 
- Generated more than $80 million in sales, doubling the average household income over five years
- Increased on-farm income from $891 per household to more than $1,600
- Increased proportion of income derived from basic grains from 13 to 6 percent as farmers moved into high-value crop production","farming, gender, women, livelihoods, private sector engagement, NRM, natural resources management, water",,"Final report: https://pdf.usaid.gov/pdf_docs/PA00W96K.pdf,
Gender integration strategy: https://photos.state.gov/libraries/honduras/23248/misc/sol-522-15-000014_genintstrat.pdf.",Latin America and the Caribbean,https://www.usaid.gov/honduras,https://selfreliance.usaid.gov/country/honduras,https://www.usaid.gov/honduras/cdcs,,"Success story - :Irrigation technology promotes diverse planting and new income sources https://www.fintrac.com/success-stories/irrigation-honduras,
Success story - Knowledge key to promoting new income sources: https://www.fintrac.com/success-stories/knowledge-honduras,",,,"Facebook (empty): https://www.facebook.com/pages/USAID-Mercado-Fintrac-Honduras/558101831203913,","Fintrac: https://www.fintrac.com/,

Project page on IP site: https://www.fintrac.com/projects/honduras,",
